DateTime,Battery Voltage  (v) ,Relative Humidity  (%) ,Solar Radiation  (W/m2) ,Temperature  (deg F) ,Wind Direction  (deg.) ,Wind Speed Average  (mph) ,Wind Speed Maximum  (mph) ,Wind Speed Minimum  (mph) 
2022-01-13 20:00:00,12.92,84.4,0.0,30.28,199.9,6.034,12.71,0.0
2022-01-13 21:00:00,12.88,79.26,0.0,31.21,185.6,14.8,21.89,8.47
2022-01-13 22:00:00,12.86,73.61,0.0,31.87,180.9,17.5,20.47,12.71
2022-01-13 23:00:00,12.84,60.22,0.0,33.68,180.6,15.38,19.06,5.648
2022-01-14 00:00:00,12.82,73.82,0.0,31.41,160.3,9.14,18.36,2.118
2022-01-14 01:00:00,12.81,82.2,0.0,30.35,181.8,14.56,18.36,11.3
2022-01-14 02:00:00,12.79,84.6,0.0,30.15,180.7,15.56,20.47,11.3
2022-01-14 03:00:00,12.77,88.9,0.0,29.86,178.4,12.59,16.94,9.88
2022-01-14 04:00:00,12.75,80.4,0.0,30.73,181.7,7.686,13.41,2.118
2022-01-14 05:00:00,12.73,68.1,0.0,31.92,186.8,6.121,10.59,2.118
2022-01-14 06:00:00,12.72,60.84,0.0,31.6,24.34,3.042,7.06,0.0
2022-01-14 07:00:00,12.7,53.51,0.0,32.88,28.82,2.094,9.18,0.0
2022-01-14 08:00:00,12.7,57.47,15.87,33.08,174.0,7.495,12.0,2.118
2022-01-14 09:00:00,13.03,42.02,157.5,38.36,8.79,4.489,11.3,0.0
2022-01-14 10:00:00,14.8,41.4,219.6,38.19,180.0,7.623,14.83,0.0
2022-01-14 11:00:00,14.75,38.39,173.6,37.43,171.3,7.564,11.3,0.706
2022-01-14 12:00:00,14.7,49.02,233.5,37.03,177.2,9.39,13.41,4.942
2022-01-14 13:00:00,14.34,43.62,226.3,38.53,129.6,3.24,9.18,0.0
2022-01-14 14:00:00,14.3,54.42,312.1,40.72,205.5,3.389,10.59,0.0
2022-01-14 15:00:00,14.29,28.21,256.3,47.09,163.0,3.757,9.88,0.0
2022-01-14 16:00:00,14.01,47.55,30.42,35.6,53.39,3.363,9.88,0.0
2022-01-14 17:00:00,13.57,50.43,2.569,36.2,162.7,5.234,10.59,0.0
2022-01-14 18:00:00,13.27,51.53,0.0,35.16,95.6,6.931,14.12,2.118
2022-01-14 19:00:00,13.09,34.56,0.0,37.76,187.4,13.32,17.65,7.06
2022-01-14 20:00:00,12.97,27.24,0.0,40.74,91.7,2.797,7.06,0.0
2022-01-14 21:00:00,12.91,27.68,0.0,41.46,45.52,3.418,8.47,0.0
2022-01-14 22:00:00,12.87,32.01,0.0,40.35,97.0,4.014,11.3,0.706
2022-01-14 23:00:00,12.84,37.64,0.0,40.39,307.5,11.43,25.42,2.824
2022-01-15 00:00:00,12.82,35.95,0.0,39.44,253.8,8.05,19.77,1.412
2022-01-15 01:00:00,12.81,43.38,0.0,37.96,67.53,6.209,12.71,0.0
2022-01-15 02:00:00,12.8,40.49,0.0,39.4,312.4,8.24,14.83,2.824
2022-01-15 03:00:00,12.79,54.63,0.0,33.02,13.15,5.976,14.12,0.0
2022-01-15 04:00:00,12.77,48.7,0.0,34.77,270.0,5.595,12.0,0.706
2022-01-15 05:00:00,12.76,35.59,0.0,34.85,338.0,8.66,21.18,2.118
2022-01-15 06:00:00,12.75,24.95,0.0,34.07,316.9,7.519,16.24,2.118
2022-01-15 07:00:00,12.73,50.14,0.0,35.65,335.4,6.389,14.83,2.118
2022-01-15 08:00:00,12.72,69.57,4.368,32.89,2.599,6.164,17.65,1.412
2022-01-15 09:00:00,12.79,89.0,58.5,34.76,350.3,7.076,24.0,1.412
2022-01-15 10:00:00,13.66,86.0,154.1,34.6,13.41,9.13,19.77,2.824
2022-01-15 11:00:00,14.76,58.58,524.1,38.08,5.086,6.26,14.12,2.118
2022-01-15 12:00:00,14.54,62.86,327.2,37.79,6.395,5.142,9.88,1.412
2022-01-15 13:00:00,14.27,66.78,353.6,37.07,351.6,2.859,4.942,0.0
2022-01-15 14:00:00,14.24,59.56,343.5,41.25,297.7,2.216,8.47,0.0
2022-01-15 15:00:00,14.24,65.31,206.7,37.99,5.589,2.793,6.354,0.0
2022-01-15 16:00:00,14.26,65.79,60.84,33.27,4.794,4.228,9.88,0.0
2022-01-15 17:00:00,13.74,78.21,2.569,30.41,16.43,5.562,11.3,1.412
2022-01-15 18:00:00,13.37,68.8,0.0,29.56,13.48,4.967,11.3,2.118
2022-01-15 19:00:00,13.15,55.49,0.0,30.69,9.03,5.613,11.3,1.412
2022-01-15 20:00:00,13.01,38.82,0.0,33.85,4.713,5.344,9.88,2.118
2022-01-15 21:00:00,12.92,24.93,0.0,34.01,358.1,8.04,13.41,2.118
2022-01-15 22:00:00,12.87,25.08,0.0,33.55,1.674,6.821,12.71,2.118
2022-01-15 23:00:00,12.84,35.82,0.0,31.6,5.363,6.156,12.0,2.118
2022-01-16 00:00:00,12.82,12.25,0.0,37.82,338.5,6.844,14.12,2.824
2022-01-16 01:00:00,12.81,14.01,0.0,36.1,0.916,9.45,12.71,6.354
2022-01-16 02:00:00,12.79,24.61,0.0,38.08,341.5,5.819,10.59,1.412
2022-01-16 03:00:00,12.78,27.62,0.0,37.43,14.84,7.042,13.41,0.706
2022-01-16 04:00:00,12.76,25.45,0.0,35.1,27.52,6.346,15.53,1.412
2022-01-16 05:00:00,12.75,30.1,0.0,41.2,335.8,8.62,17.65,3.53
2022-01-16 06:00:00,12.73,36.62,0.0,38.8,330.9,8.35,15.53,3.53
2022-01-16 07:00:00,12.71,55.74,0.0,40.66,332.5,9.43,17.65,4.236
2022-01-16 08:00:00,12.7,47.26,9.45,38.9,334.5,7.697,16.94,2.824
2022-01-16 09:00:00,12.79,63.31,64.56,40.13,340.8,7.762,13.41,3.53
2022-01-16 10:00:00,13.49,65.87,301.2,42.94,323.6,7.184,14.12,2.118
2022-01-16 11:00:00,14.65,59.2,186.0,43.84,342.6,4.732,10.59,1.412
2022-01-16 12:00:00,14.61,48.4,510.9,44.72,356.7,4.318,7.766,0.706
2022-01-16 13:00:00,14.21,56.07,279.5,43.87,328.2,3.579,8.47,0.0
2022-01-16 14:00:00,14.16,66.61,193.0,42.17,304.0,7.662,15.53,1.412
2022-01-16 15:00:00,14.15,72.9,87.6,41.65,323.3,8.57,16.24,2.824
2022-01-16 16:00:00,13.92,74.42,59.36,41.08,338.6,9.76,19.77,3.53
2022-01-16 17:00:00,13.61,72.85,4.652,41.17,328.3,11.77,23.3,4.942
2022-01-16 18:00:00,13.32,76.08,0.0,40.57,330.2,10.97,22.59,4.942
2022-01-16 19:00:00,13.12,76.29,0.0,40.59,321.7,11.77,21.18,4.236
2022-01-16 20:00:00,12.99,74.36,0.0,41.01,309.8,14.21,24.71,6.354
2022-01-16 21:00:00,12.9,69.0,0.0,41.09,306.7,15.84,24.71,6.354
2022-01-16 22:00:00,12.86,57.12,0.0,41.39,307.2,13.43,19.77,4.942
2022-01-16 23:00:00,12.83,44.0,0.0,42.16,303.8,14.82,24.71,6.354
2022-01-17 00:00:00,12.81,40.85,0.0,41.65,303.6,9.96,18.36,4.236
2022-01-17 01:00:00,12.79,43.53,0.0,40.19,170.3,5.24,11.3,1.412
2022-01-17 02:00:00,12.78,29.64,0.0,42.01,298.6,10.53,19.06,4.236
2022-01-17 03:00:00,12.76,42.56,0.0,41.05,290.6,8.32,17.65,3.53
2022-01-17 04:00:00,12.74,31.78,0.0,42.6,259.3,6.995,14.12,2.824
2022-01-17 05:00:00,12.72,33.89,0.0,42.35,285.7,6.842,14.12,2.824
2022-01-17 06:00:00,12.7,38.15,0.0,41.42,313.2,5.785,12.0,1.412
2022-01-17 07:00:00,12.69,40.75,0.0,40.89,313.1,7.978,14.12,3.53
2022-01-17 08:00:00,12.68,62.09,4.281,39.32,312.5,11.75,22.59,4.236
2022-01-17 09:00:00,12.87,66.98,121.7,39.63,308.3,12.14,20.47,4.942
2022-01-17 10:00:00,14.69,69.05,280.1,40.63,321.1,9.58,24.0,1.412
2022-01-17 11:00:00,14.66,64.32,366.5,42.19,302.6,11.17,28.95,3.53
2022-01-17 12:00:00,14.24,62.94,392.4,39.85,321.6,10.6,28.24,3.53
2022-01-17 13:00:00,14.21,70.33,257.1,39.21,309.9,13.46,31.06,2.824
2022-01-17 14:00:00,14.22,34.13,172.7,37.8,307.4,13.58,27.53,5.648
2022-01-17 15:00:00,14.27,23.13,155.6,38.16,301.4,12.92,23.3,3.53
2022-01-17 16:00:00,14.13,27.68,30.31,36.64,287.0,10.23,23.3,4.236
2022-01-17 17:00:00,13.67,34.07,3.94,34.95,309.4,9.54,20.47,3.53
2022-01-17 18:00:00,13.36,32.35,0.0,33.92,319.1,10.87,28.24,4.236
2022-01-17 19:00:00,13.15,65.2,0.0,28.74,357.0,8.11,21.89,2.118
2022-01-17 20:00:00,13.01,43.84,0.0,30.95,357.2,10.56,26.12,3.53
2022-01-17 21:00:00,12.91,69.46,0.0,32.12,322.9,16.65,31.77,6.354
2022-01-17 22:00:00,12.86,81.4,0.0,31.57,323.2,16.44,37.42,5.648
2022-01-17 23:00:00,12.83,90.7,0.0,30.51,354.7,10.15,24.0,3.53
2022-01-18 00:00:00,12.81,97.9,0.0,30.15,1.606,10.27,24.71,3.53
2022-01-18 01:00:00,12.79,100.0,0.0,29.46,12.39,9.92,26.83,2.824
2022-01-18 02:00:00,12.78,100.0,0.0,29.01,359.7,8.41,24.71,3.53
2022-01-18 03:00:00,12.76,96.1,0.0,28.08,330.9,9.57,24.0,3.53
2022-01-18 04:00:00,12.74,100.0,0.0,28.03,352.6,6.058,15.53,2.824
2022-01-18 05:00:00,12.73,100.0,0.0,27.04,170.5,0.524,6.354,0.0
2022-01-18 06:00:00,12.71,100.0,0.0,25.89,173.0,2.236,4.942,0.0
2022-01-18 07:00:00,12.69,99.4,0.0,24.19,330.2,0.559,3.53,0.0
2022-01-18 08:00:00,12.68,98.5,2.713,23.57,12.67,0.928,3.53,0.0
2022-01-18 09:00:00,12.68,95.7,26.53,23.59,238.3,0.796,4.236,0.0
2022-01-18 10:00:00,12.84,92.6,56.77,24.51,9.58,0.547,2.824,0.0
2022-01-18 11:00:00,14.07,87.3,98.2,27.82,23.28,0.377,2.118,0.0
2022-01-18 12:00:00,14.66,91.5,145.7,27.2,36.24,0.737,3.53,0.0
2022-01-18 13:00:00,14.86,79.45,165.6,28.35,270.5,2.449,7.06,0.0
2022-01-18 14:00:00,14.43,80.2,222.1,27.78,315.5,1.971,9.18,0.0
2022-01-18 15:00:00,14.38,78.27,225.5,29.7,322.1,1.543,7.766,0.0
2022-01-18 16:00:00,14.19,94.6,17.21,24.52,299.2,1.455,6.354,0.0
2022-01-18 17:00:00,13.59,96.7,2.569,23.68,314.5,0.832,4.236,0.0
2022-01-18 18:00:00,13.31,96.0,0.0,23.57,321.6,1.577,6.354,0.0
2022-01-18 19:00:00,13.11,96.1,0.0,23.14,350.7,1.324,7.766,0.0
2022-01-18 20:00:00,12.98,96.3,0.0,23.12,16.19,1.806,5.648,0.0
2022-01-18 21:00:00,12.9,97.5,0.0,21.79,319.2,1.183,3.53,0.0
2022-01-18 22:00:00,12.85,97.2,0.0,21.6,250.0,1.983,6.354,0.0
2022-01-18 23:00:00,12.82,98.3,0.0,21.51,186.3,4.45,7.06,0.0
2022-01-19 00:00:00,12.8,93.9,0.0,22.59,301.9,2.869,7.06,0.0
2022-01-19 01:00:00,12.78,95.8,0.0,20.58,326.8,4.605,9.18,0.706
2022-01-19 02:00:00,12.76,90.1,0.0,23.04,241.6,3.352,8.47,0.0
2022-01-19 03:00:00,12.75,97.3,0.0,21.76,178.6,5.801,10.59,0.0
2022-01-19 04:00:00,12.73,95.5,0.0,22.05,215.0,3.475,7.766,0.0
2022-01-19 05:00:00,12.7,95.5,0.0,22.66,192.0,7.325,11.3,1.412
2022-01-19 06:00:00,12.68,85.2,0.0,25.11,226.3,4.989,9.88,0.706
2022-01-19 07:00:00,12.67,85.5,0.0,24.51,297.9,2.114,4.942,0.0
2022-01-19 08:00:00,12.66,70.09,7.681,27.83,316.0,7.338,16.24,2.118
2022-01-19 09:00:00,12.72,50.74,62.39,30.96,316.5,10.76,17.65,3.53
2022-01-19 10:00:00,12.99,46.96,132.8,31.56,319.5,6.174,14.12,0.0
2022-01-19 11:00:00,14.7,62.45,276.4,33.09,221.8,5.73,12.71,0.0
2022-01-19 12:00:00,14.75,90.5,300.6,34.09,314.7,6.527,20.47,1.412
2022-01-19 13:00:00,14.68,82.2,191.1,31.9,250.5,6.013,14.83,1.412
2022-01-19 14:00:00,14.35,75.95,229.8,35.5,185.9,4.412,9.18,0.0
2022-01-19 15:00:00,14.32,92.2,157.7,31.61,124.8,2.569,9.18,0.0
2022-01-19 16:00:00,14.1,93.4,60.81,31.41,183.4,5.23,9.88,2.118
2022-01-19 17:00:00,13.71,94.9,4.339,31.77,183.3,6.75,15.53,0.706
2022-01-19 18:00:00,13.4,92.9,0.0,35.81,288.8,9.16,21.89,4.236
2022-01-19 19:00:00,13.18,87.2,0.0,38.09,303.0,11.01,20.47,4.236
2022-01-19 20:00:00,13.02,87.0,0.0,37.86,290.9,10.11,18.36,4.236
2022-01-19 21:00:00,12.92,83.2,0.0,39.46,266.2,8.19,16.24,2.824
2022-01-19 22:00:00,12.86,95.9,0.0,37.73,264.9,8.27,21.89,2.118
2022-01-19 23:00:00,12.82,99.8,0.0,38.1,296.0,8.45,24.71,2.824
2022-01-20 00:00:00,12.8,98.1,0.0,38.54,284.9,11.95,24.71,4.942
2022-01-20 01:00:00,12.79,99.7,0.0,38.84,276.9,10.63,20.47,4.942
2022-01-20 02:00:00,12.77,96.4,0.0,37.51,297.3,14.42,29.65,6.354
2022-01-20 03:00:00,12.75,93.9,0.0,36.92,286.1,17.37,38.12,6.354
2022-01-20 04:00:00,12.73,93.0,0.0,35.59,298.6,13.72,40.95,4.942
2022-01-20 05:00:00,12.71,99.9,0.0,33.66,229.7,8.71,28.95,2.824
2022-01-20 06:00:00,12.69,97.5,0.0,33.24,242.2,14.29,40.95,5.648
2022-01-20 07:00:00,12.68,98.4,0.0,32.83,244.5,16.72,40.24,5.648
2022-01-20 08:00:00,12.66,100.0,1.913,30.79,334.5,14.57,36.01,3.53
2022-01-20 09:00:00,12.69,100.0,41.48,31.21,285.8,21.74,47.3,7.766
2022-01-20 10:00:00,13.34,100.0,150.9,32.0,273.6,19.94,45.89,7.06
2022-01-20 11:00:00,14.79,100.0,372.4,32.69,296.1,16.21,34.59,4.942
2022-01-20 12:00:00,14.75,95.3,453.7,30.64,304.4,18.72,39.54,5.648
2022-01-20 13:00:00,14.39,83.3,446.2,28.55,298.9,18.95,42.36,4.942
2022-01-20 14:00:00,14.41,77.46,384.6,26.8,300.0,20.68,48.01,7.766
2022-01-20 15:00:00,14.42,67.52,215.0,25.06,302.1,18.75,40.95,4.942
2022-01-20 16:00:00,14.02,54.49,24.64,23.13,299.6,20.47,40.95,7.06
2022-01-20 17:00:00,13.59,94.3,2.57,22.18,310.3,17.33,37.42,6.354
2022-01-20 18:00:00,13.31,97.8,0.0,22.69,349.5,13.06,37.42,4.236
2022-01-20 19:00:00,13.12,97.6,0.0,22.14,351.6,12.37,37.42,4.236
2022-01-20 20:00:00,12.98,97.0,0.0,22.12,336.2,19.76,40.95,7.06
2022-01-20 21:00:00,12.89,97.6,0.0,21.39,336.4,18.2,37.42,7.06
2022-01-20 22:00:00,12.84,98.0,0.0,21.39,336.6,18.12,33.89,9.18
2022-01-20 23:00:00,12.81,97.6,0.0,20.8,345.2,13.59,26.12,4.236
2022-01-21 00:00:00,12.79,89.4,0.0,22.04,346.3,15.91,32.48,4.942
2022-01-21 01:00:00,12.77,76.1,0.0,23.77,339.9,16.97,27.53,7.06
2022-01-21 02:00:00,12.76,74.44,0.0,23.93,348.5,15.7,26.83,4.942
2022-01-21 03:00:00,12.74,74.07,0.0,24.33,340.8,16.96,28.95,7.766
2022-01-21 04:00:00,12.72,67.61,0.0,25.57,343.2,16.21,32.48,5.648
2022-01-21 05:00:00,12.7,52.24,0.0,27.66,331.4,17.34,34.59,8.47
2022-01-21 06:00:00,12.68,48.46,0.0,28.32,339.6,16.03,33.18,7.766
2022-01-21 07:00:00,12.66,44.46,0.0,28.59,336.3,16.3,33.89,7.766
2022-01-21 08:00:00,12.66,33.74,19.44,31.1,340.9,15.15,28.95,5.648
2022-01-21 09:00:00,12.92,43.82,111.2,30.44,358.4,13.05,24.71,4.236
2022-01-21 10:00:00,14.06,39.1,321.4,34.15,1.591,11.13,21.89,4.236
2022-01-21 11:00:00,14.82,40.35,193.2,34.36,350.3,12.59,23.3,4.236
2022-01-21 12:00:00,14.77,30.75,446.9,37.7,354.0,13.08,26.12,4.942
2022-01-21 13:00:00,14.32,25.9,444.1,40.96,353.6,12.61,22.59,6.354
2022-01-21 14:00:00,14.24,24.37,391.6,38.1,341.7,17.05,30.36,7.06
2022-01-21 15:00:00,14.31,42.92,198.4,33.52,0.278,13.63,31.06,4.942
2022-01-21 16:00:00,14.22,27.44,30.8,32.81,346.6,16.01,31.06,4.942
2022-01-21 17:00:00,13.76,35.5,7.308,30.52,346.8,16.69,28.95,7.766
2022-01-21 18:00:00,13.46,31.75,0.0,31.77,343.0,16.78,29.65,7.766
2022-01-21 19:00:00,13.23,22.51,0.0,32.47,342.6,16.89,30.36,4.942
2022-01-21 20:00:00,13.06,21.38,0.0,32.22,357.7,16.1,32.48,7.766
2022-01-21 21:00:00,12.94,19.13,0.0,33.01,1.878,14.33,25.42,5.648
2022-01-21 22:00:00,12.87,15.72,0.0,34.46,353.0,14.94,26.83,6.354
2022-01-21 23:00:00,12.82,12.78,0.0,36.26,358.7,11.27,23.3,2.824
2022-01-22 00:00:00,12.8,14.6,0.0,35.2,354.0,12.65,21.89,4.942
2022-01-22 01:00:00,12.78,15.34,0.0,35.21,352.6,15.28,26.12,6.354
2022-01-22 02:00:00,12.77,15.58,0.0,35.23,352.5,13.38,27.53,4.942
2022-01-22 03:00:00,12.75,15.28,0.0,36.15,358.5,12.71,21.18,4.942
2022-01-22 04:00:00,12.74,12.35,0.0,40.02,6.98,11.72,22.59,5.648
2022-01-22 05:00:00,12.72,12.34,0.0,40.51,356.2,12.41,20.47,5.648
2022-01-22 06:00:00,12.7,12.52,0.0,40.66,343.3,13.43,24.0,6.354
2022-01-22 07:00:00,12.68,12.28,0.0,39.95,356.3,11.55,19.77,6.354
2022-01-22 08:00:00,12.68,12.07,28.89,40.79,9.14,9.11,15.53,4.236
2022-01-22 09:00:00,13.85,11.92,159.4,45.49,2.284,7.201,12.0,4.236
2022-01-22 10:00:00,14.69,9.06,301.9,51.39,348.2,2.01,5.648,0.0
2022-01-22 11:00:00,14.45,10.03,412.8,51.59,171.8,5.056,10.59,0.0
2022-01-22 12:00:00,14.1,8.27,415.9,53.97,168.3,3.807,9.18,0.0
2022-01-22 13:00:00,14.05,9.64,467.0,56.4,154.1,1.416,5.648,0.0
2022-01-22 14:00:00,14.01,11.42,417.4,53.54,6.316,1.171,5.648,0.0
2022-01-22 15:00:00,13.99,10.6,295.5,53.26,21.15,0.645,3.53,0.0
2022-01-22 16:00:00,13.95,17.83,19.69,44.48,37.21,1.508,5.648,0.0
2022-01-22 17:00:00,13.64,14.23,7.677,45.72,93.2,2.634,4.942,0.0
2022-01-22 18:00:00,13.38,12.53,0.0,46.16,183.9,5.373,7.766,2.824
2022-01-22 19:00:00,13.17,13.05,0.0,44.78,174.7,3.969,7.766,0.0
2022-01-22 20:00:00,13.01,13.23,0.0,45.89,172.2,5.811,9.18,0.0
2022-01-22 21:00:00,12.91,12.24,0.0,47.87,256.1,1.732,7.06,0.0
2022-01-22 22:00:00,12.85,18.19,0.0,43.28,325.9,6.585,10.59,0.706
2022-01-22 23:00:00,12.81,14.76,0.0,44.3,11.5,8.51,12.71,2.118
2022-01-23 00:00:00,12.79,14.42,0.0,46.26,306.8,7.778,15.53,1.412
2022-01-23 01:00:00,12.77,15.33,0.0,44.76,323.7,7.244,14.83,2.118
2022-01-23 02:00:00,12.76,15.4,0.0,44.73,305.4,15.64,21.18,7.766
2022-01-23 03:00:00,12.74,15.49,0.0,42.76,329.9,11.56,21.18,5.648
2022-01-23 04:00:00,12.72,18.83,0.0,41.81,343.0,10.44,14.12,5.648
2022-01-23 05:00:00,12.7,19.95,0.0,40.25,356.0,11.67,15.53,8.47
2022-01-23 06:00:00,12.68,20.81,0.0,40.34,345.8,10.67,15.53,6.354
2022-01-23 07:00:00,12.66,20.87,0.0,40.47,334.9,10.61,17.65,7.766
2022-01-23 08:00:00,12.66,18.28,25.23,39.99,330.7,11.25,21.18,7.06
2022-01-23 09:00:00,12.83,21.53,35.2,39.63,335.1,10.54,16.94,7.06
2022-01-23 10:00:00,13.1,21.41,49.93,39.4,351.3,11.42,15.53,5.648
2022-01-23 11:00:00,14.52,18.27,269.5,44.06,13.62,9.32,16.24,4.942
2022-01-23 12:00:00,14.52,17.14,493.5,47.09,12.21,8.5,14.12,4.236
2022-01-23 13:00:00,14.12,20.16,494.0,45.88,12.24,9.64,16.94,3.53
2022-01-23 14:00:00,14.08,23.47,424.4,45.4,3.238,8.97,16.24,4.236
2022-01-23 15:00:00,14.09,24.0,303.3,45.02,9.36,9.99,21.89,4.236
2022-01-23 16:00:00,14.03,24.0,19.69,39.52,358.8,10.36,21.18,4.942
2022-01-23 17:00:00,13.64,29.44,6.736,37.3,352.0,10.78,18.36,4.942
2022-01-23 18:00:00,13.36,24.64,0.0,37.03,333.5,12.67,24.71,7.06
2022-01-23 19:00:00,13.15,21.5,0.0,37.27,333.3,13.7,24.71,7.06
2022-01-23 20:00:00,13.0,23.76,0.0,36.37,332.8,13.33,24.0,5.648
2022-01-23 21:00:00,12.9,24.7,0.0,34.59,332.9,11.92,22.59,6.354
2022-01-23 22:00:00,12.84,24.09,0.0,36.14,328.3,13.86,25.42,7.766
2022-01-23 23:00:00,12.8,24.82,0.0,35.82,332.4,12.88,25.42,6.354
2022-01-24 00:00:00,12.78,36.54,0.0,35.78,333.5,13.56,19.77,7.766
2022-01-24 01:00:00,12.77,30.7,0.0,36.33,327.2,14.21,26.12,4.236
2022-01-24 02:00:00,12.75,48.45,0.0,35.81,331.5,14.96,26.12,7.766
2022-01-24 03:00:00,12.73,65.74,0.0,34.56,333.8,14.39,22.59,9.18
2022-01-24 04:00:00,12.7,72.44,0.0,33.8,335.8,14.28,26.83,7.06
2022-01-24 05:00:00,12.68,73.18,0.0,32.52,351.8,12.55,21.18,6.354
2022-01-24 06:00:00,12.66,82.2,0.0,32.38,339.6,15.86,28.24,6.354
2022-01-24 07:00:00,12.64,81.0,0.0,32.65,341.8,13.59,32.48,6.354
2022-01-24 08:00:00,12.66,76.53,30.8,33.02,337.0,12.58,26.83,4.942
2022-01-24 09:00:00,13.84,70.66,165.2,35.63,326.7,13.46,25.42,4.942
2022-01-24 10:00:00,14.79,65.26,348.1,37.03,331.9,12.63,30.36,4.942
2022-01-24 11:00:00,14.6,63.97,429.2,37.25,338.0,12.84,28.95,5.648
2022-01-24 12:00:00,14.26,57.56,489.8,38.14,337.7,12.29,21.89,5.648
2022-01-24 13:00:00,14.23,51.32,487.2,40.41,345.1,10.34,22.59,2.824
2022-01-24 14:00:00,14.19,46.72,390.8,38.75,352.6,8.58,16.94,4.236
2022-01-24 15:00:00,14.19,44.59,318.5,38.78,2.54,6.803,16.24,2.118
2022-01-24 16:00:00,14.1,34.05,19.69,33.32,350.5,8.18,16.24,2.824
2022-01-24 17:00:00,13.68,23.65,8.71,32.78,344.0,7.529,16.24,2.824
2022-01-24 18:00:00,13.41,13.74,0.0,34.28,343.7,5.26,12.0,1.412
2022-01-24 19:00:00,13.2,35.0,0.0,31.21,139.5,7.337,16.24,0.706
2022-01-24 20:00:00,13.03,42.28,0.0,29.9,176.8,13.21,17.65,8.47
2022-01-24 21:00:00,12.92,42.79,0.0,29.16,182.3,16.43,18.36,13.41
2022-01-24 22:00:00,12.85,46.12,0.0,28.72,181.6,17.07,19.77,14.12
2022-01-24 23:00:00,12.81,50.81,0.0,27.96,184.2,15.43,18.36,11.3
2022-01-25 00:00:00,12.78,46.88,0.0,28.7,215.3,3.907,11.3,0.0
2022-01-25 01:00:00,12.77,12.13,0.0,32.8,336.1,2.726,5.648,0.0
2022-01-25 02:00:00,12.76,12.31,0.0,32.39,359.9,2.457,5.648,0.0
2022-01-25 03:00:00,12.74,7.266,0.0,36.89,341.2,3.459,5.648,0.706
2022-01-25 04:00:00,12.72,9.64,0.0,34.67,335.8,2.92,5.648,1.412
2022-01-25 05:00:00,12.7,10.65,0.0,33.88,345.4,4.065,6.354,1.412
2022-01-25 06:00:00,12.68,11.46,0.0,32.91,353.7,5.354,7.766,2.824
2022-01-25 07:00:00,12.66,10.08,0.0,34.55,355.0,7.344,12.0,4.236
2022-01-25 08:00:00,12.67,9.02,39.46,36.57,352.3,6.042,8.47,3.53
2022-01-25 09:00:00,13.83,8.98,150.6,39.3,355.6,5.824,7.766,4.236
2022-01-25 10:00:00,14.79,8.28,312.3,39.32,2.013,4.344,6.354,2.118
2022-01-25 11:00:00,14.57,5.486,444.4,41.64,329.4,3.261,5.648,0.706
2022-01-25 12:00:00,14.2,10.23,502.6,47.94,343.7,1.31,4.236,0.0
2022-01-25 13:00:00,14.14,22.23,496.5,43.2,204.4,3.43,7.06,0.0
2022-01-25 14:00:00,14.15,18.19,428.0,46.67,209.8,2.875,8.47,0.0
2022-01-25 15:00:00,14.12,13.92,272.3,42.74,342.8,2.312,6.354,0.0
2022-01-25 16:00:00,14.1,11.41,30.91,37.98,289.7,5.056,12.71,0.0
2022-01-25 17:00:00,13.76,11.92,10.42,36.5,346.8,5.717,14.12,0.706
2022-01-25 18:00:00,13.48,21.76,0.0,33.18,359.8,8.07,12.71,3.53
2022-01-25 19:00:00,13.25,11.5,0.0,35.84,334.0,7.56,13.41,3.53
2022-01-25 20:00:00,13.07,10.51,0.0,35.19,326.9,7.448,14.83,2.824
2022-01-25 21:00:00,12.95,12.33,0.0,34.35,332.5,6.456,12.0,2.118
2022-01-25 22:00:00,12.87,14.43,0.0,34.88,337.9,7.26,16.24,0.0
2022-01-25 23:00:00,12.82,25.45,0.0,36.2,349.4,9.0,16.24,4.942
2022-01-26 00:00:00,12.79,16.83,0.0,35.47,344.7,7.682,19.77,2.824
2022-01-26 01:00:00,12.77,25.4,0.0,34.07,0.227,9.52,15.53,4.942
2022-01-26 02:00:00,12.76,55.03,0.0,34.55,353.2,8.83,16.94,4.236
2022-01-26 03:00:00,12.74,48.09,0.0,33.06,1.35,9.46,21.18,2.824
2022-01-26 04:00:00,12.72,60.11,0.0,33.03,2.023,9.89,16.94,4.942
2022-01-26 05:00:00,12.7,49.99,0.0,30.42,10.64,8.93,18.36,5.648
2022-01-26 06:00:00,12.68,56.63,0.0,31.49,3.548,8.61,14.83,3.53
2022-01-26 07:00:00,12.66,16.72,0.0,34.32,6.143,9.53,16.94,4.942
2022-01-26 08:00:00,12.66,33.63,30.6,36.18,20.83,6.309,12.71,0.0
2022-01-26 09:00:00,13.87,20.17,173.9,39.85,27.5,4.15,11.3,0.0
2022-01-26 10:00:00,14.77,22.86,324.3,38.92,183.3,8.69,14.12,1.412
2022-01-26 11:00:00,14.57,23.08,443.8,43.35,186.7,9.53,14.83,4.236
2022-01-26 12:00:00,14.22,19.87,507.0,46.34,185.0,5.732,9.88,0.706
2022-01-26 13:00:00,14.14,14.16,506.7,47.27,312.8,1.702,9.18,0.0
2022-01-26 14:00:00,14.06,13.97,432.0,47.71,8.23,4.393,8.47,1.412
2022-01-26 15:00:00,14.06,19.13,328.0,45.19,340.0,3.585,6.354,1.412
