"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-05-04 03:00:00",13.74,100,40.34,284.4,19.98,25.42,15.53
"2023-05-04 02:00:00",13.73,100,39.68,289,19.77,24,13.41
"2023-05-04 01:00:00",13.73,100,40.81,286.2,18.97,24.71,12
"2023-05-04 00:00:00",13.73,100,41.46,291.6,13.91,18.36,9.88
"2023-05-03 23:00:00",13.72,100,42.1,298.3,10.87,18.36,4.942
"2023-05-03 22:00:00",13.73,99.5,44.73,261.3,9.99,19.06,4.236
"2023-05-03 21:00:00",13.7,96.5,46.88,340.8,6.089,10.59,3.53
"2023-05-03 20:00:00",13.71,77.61,49,7.367,6.991,11.3,2.824
"2023-05-03 19:00:00",13.7,84.7,50.32,312.6,4.228,7.766,0.706
"2023-05-03 18:00:00",13.71,74.68,53.88,23.14,4.866,12,0
"2023-05-03 17:00:00",13.7,59.37,54.41,51.77,9.22,15.53,2.824
"2023-05-03 16:00:00",13.68,35.85,61.71,55.18,11.44,20.47,4.942
"2023-05-03 15:00:00",13.67,40.4,57.53,52.33,11.03,20.47,4.942
"2023-05-03 14:00:00",13.66,40.91,56.43,78.13,14.23,23.3,7.06
"2023-05-03 13:00:00",13.66,35.94,55.77,102,13.54,22.59,5.648
"2023-05-03 12:00:00",13.97,34.9,55.22,104.9,11.21,21.18,4.236
"2023-05-03 11:00:00",14.16,40.6,54.57,113,12.8,22.59,2.118
"2023-05-03 10:00:00",14.18,43.4,53.67,116.9,13.33,24,5.648
"2023-05-03 09:00:00",14.21,42.3,53.1,111.1,14.8,21.89,7.766
"2023-05-03 08:00:00",14.24,44.42,52.34,96.5,11.69,18.36,7.06
"2023-05-03 07:00:00",14.26,45.36,50.83,84.8,10.29,14.83,6.354
"2023-05-03 06:00:00",14.27,51.58,46.44,127.6,10.04,14.83,5.648
"2023-05-03 05:00:00",14.27,34.62,48.37,185.8,8.52,12.71,3.53
"2023-05-03 04:00:00",14.27,42.58,48.12,170.6,10.22,13.41,5.648
"2023-05-03 03:00:00",14.27,46.58,47.61,134.2,10.24,12.71,7.06
"2023-05-03 02:00:00",14.26,48.45,46.91,148.3,6.536,10.59,0
"2023-05-03 01:00:00",14.25,68.01,47.82,298.8,5.687,8.47,0
"2023-05-03 00:00:00",14.25,72.38,47.07,289.2,9.82,12,7.06
"2023-05-02 23:00:00",14.26,74.76,46.77,292.7,10.46,13.41,8.47
"2023-05-02 22:00:00",14.25,73.2,47.23,285.1,14.2,17.65,11.3
"2023-05-02 21:00:00",14.26,73.32,47.58,294.1,8.07,11.3,4.942
"2023-05-02 20:00:00",14.26,75.32,49.06,275,7.388,12.71,3.53
"2023-05-02 19:00:00",14.27,72.71,49.83,282.1,9.62,12,2.118
"2023-05-02 18:00:00",14.27,47.31,56.18,159.1,5.054,11.3,0
"2023-05-02 17:00:00",14.28,31.68,63.62,145.2,10.28,22.59,2.118
"2023-05-02 16:00:00",14.28,37.75,60.61,123.5,14.33,24,7.766
"2023-05-02 15:00:00",14.29,43.17,57.88,112.1,7.593,25.42,1.412
"2023-05-02 14:00:00",14.29,50.83,53.65,88,14.38,24.71,4.942
"2023-05-02 13:00:00",14.3,52.27,52.08,77.07,19.12,34.59,7.06
"2023-05-02 12:00:00",14.3,57.67,49.46,69.47,27.99,46.6,16.94
"2023-05-02 11:00:00",14.3,58.16,50.21,61.34,24.74,39.54,9.18
"2023-05-02 10:00:00",14.3,59.98,49.29,67.39,25.62,40.24,9.18
"2023-05-02 09:00:00",14.3,60.18,48.85,58.05,19.52,39.54,7.06
"2023-05-02 08:00:00",14.32,60.71,48.7,61.38,21.82,38.83,7.766
"2023-05-02 07:00:00",14.33,63.66,47.81,46.97,13.72,31.77,7.06
"2023-05-02 06:00:00",14.33,70.08,45.4,20.75,10.84,19.77,5.648
"2023-05-02 05:00:00",14.33,67.65,45.7,9.27,14.46,21.89,6.354
"2023-05-02 04:00:00",14.32,70.8,44.68,14.79,16.95,23.3,10.59
"2023-05-02 03:00:00",14.31,66.42,46.66,10.43,19.66,26.12,12.71
"2023-05-02 02:00:00",14.3,69.86,46.37,3.299,19.59,27.53,10.59
"2023-05-02 01:00:00",14.29,80.8,43.09,285.8,9.93,21.18,0
"2023-05-02 00:00:00",14.29,73.04,43.42,26.87,7.601,14.12,2.824
"2023-05-01 23:00:00",14.24,85.8,40.83,16.15,13.67,23.3,4.942
"2023-05-01 22:00:00",14.23,85.1,40.12,2.778,22.03,29.65,11.3
"2023-05-01 21:00:00",14.23,97.3,37.37,316.6,19.39,26.83,15.53
"2023-05-01 20:00:00",14.24,96.8,36.28,301.2,17.43,21.89,14.12
"2023-05-01 19:00:00",14.24,88.2,37.54,295.2,16.46,19.06,14.12
"2023-05-01 18:00:00",14.24,80.4,39.44,324.1,13.67,19.06,7.766
"2023-05-01 17:00:00",14.23,81.6,39.05,333.4,4.513,10.59,0
"2023-05-01 16:00:00",14.21,83.6,39.27,51.29,11.68,15.53,6.354
"2023-05-01 15:00:00",14.18,78.63,40.86,67.3,11.26,17.65,6.354
"2023-05-01 14:00:00",13.99,79.63,40.5,76.34,15.13,21.18,5.648
"2023-05-01 13:00:00",13.69,80.7,40.22,83,15.85,24.71,7.766
"2023-05-01 12:00:00",13.66,83.1,36.63,71.75,14.12,20.47,7.766
"2023-05-01 11:00:00",13.64,92.6,34.46,46.09,6.16,12,0
"2023-05-01 10:00:00",13.63,97,31.54,335.7,4.713,9.88,0
"2023-05-01 09:00:00",13.61,98.5,29.48,314.8,8.39,13.41,4.942
"2023-05-01 08:00:00",13.62,99,28.58,308.4,10.54,14.12,5.648
"2023-05-01 07:00:00",13.6,99.9,27.96,294.4,11.68,16.24,5.648
"2023-05-01 06:00:00",13.59,100,27.91,291.8,11.82,16.24,7.766
"2023-05-01 05:00:00",13.6,100,27.57,294.7,12.86,16.24,9.88
"2023-05-01 04:00:00",13.62,100,28.11,289.4,12.46,16.24,9.18
"2023-05-01 03:00:00",13.62,100,28.74,291.1,10.56,14.12,7.766
"2023-05-01 02:00:00",13.6,100,29.29,280.9,11.24,15.53,7.06
"2023-05-01 01:00:00",13.6,100,29.68,294.6,8.03,12,2.824
"2023-05-01 00:00:00",13.61,100,30.6,307,7.697,12,3.53
"2023-04-30 23:00:00",13.62,100,31.42,309.9,5.73,12,1.412
"2023-04-30 22:00:00",13.64,100,32.16,328.1,5.858,10.59,0.706
"2023-04-30 21:00:00",13.66,100,32.4,293.6,7.05,13.41,2.118
"2023-04-30 20:00:00",13.65,100,32.92,286.2,10.69,18.36,4.942
"2023-04-30 19:00:00",13.64,100,33.5,279.1,12.06,16.24,6.354
"2023-04-30 18:00:00",13.62,99.9,34.23,279.1,8.08,14.83,3.53
"2023-04-30 17:00:00",13.61,86.7,39.6,226.1,4.207,10.59,0
"2023-04-30 16:00:00",13.6,91.1,38.85,251.2,4.261,11.3,0
"2023-04-30 15:00:00",13.6,84.8,41.66,244.7,9.18,17.65,0.706
"2023-04-30 14:00:00",13.59,82.1,42.49,245.4,7.935,16.24,2.118
"2023-04-30 13:00:00",13.59,82.7,42.57,239.8,6.209,16.94,0.706
"2023-04-30 12:00:00",13.6,74.76,43.64,218.1,6.736,16.24,0.706
"2023-04-30 11:00:00",13.61,68.04,46.12,187.5,8.16,16.94,2.824
"2023-04-30 10:00:00",13.62,64.4,46.39,209.9,7.513,19.06,2.118
"2023-04-30 09:00:00",13.65,49.75,48.39,196.7,12.12,21.18,4.236
"2023-04-30 08:00:00",13.65,46.46,47.27,191.6,16.58,24,7.766
"2023-04-30 07:00:00",13.64,48.79,46.48,192.3,15.13,24.71,9.18
"2023-04-30 06:00:00",13.66,41.41,45.98,213.4,20.73,30.36,11.3
"2023-04-30 05:00:00",13.66,38.17,46.11,214.3,21.37,32.48,12
"2023-04-30 04:00:00",13.68,41.88,45.15,212.1,22.17,31.77,12
"2023-04-30 03:00:00",13.69,37.64,47.09,207.9,24.07,33.89,12
"2023-04-30 02:00:00",13.68,33.14,47.48,216.9,21.09,35.3,9.88
"2023-04-30 01:00:00",13.7,30.74,48.29,225.7,26.9,40.95,12
"2023-04-30 00:00:00",13.7,26.03,48.22,217.8,23.13,38.12,9.88
"2023-04-29 23:00:00",13.73,19.44,48.41,214.8,19.58,37.42,9.18
"2023-04-29 22:00:00",13.71,20.69,48.82,196.4,22.07,31.77,10.59
"2023-04-29 21:00:00",13.69,30.88,48.36,187.7,17.8,28.95,7.766
"2023-04-29 20:00:00",13.68,31.17,48.99,183,17.78,29.65,7.766
"2023-04-29 19:00:00",13.68,23.56,52.95,193.4,18.96,28.24,10.59
"2023-04-29 18:00:00",13.65,24.67,56.62,192.5,16.43,26.12,8.47
"2023-04-29 17:00:00",13.65,23.99,58.25,188.1,15.4,26.12,4.236
"2023-04-29 16:00:00",13.63,23.64,59.4,223.6,9.62,20.47,4.236
"2023-04-29 15:00:00",13.65,29.04,56.71,230.1,11.68,24,4.236
"2023-04-29 14:00:00",13.64,31.09,55.02,226.6,16.94,28.24,7.766
"2023-04-29 13:00:00",13.63,29.33,54.91,204.8,13.79,28.24,6.354
"2023-04-29 12:00:00",13.64,32.45,53.07,202.6,14.05,31.06,5.648
"2023-04-29 11:00:00",13.65,29.21,51.98,193.6,15.24,34.59,3.53
"2023-04-29 10:00:00",13.66,29.41,52.76,202.5,13.43,33.18,2.118
"2023-04-29 09:00:00",13.68,34.68,51.74,201.2,22.6,45.18,8.47
"2023-04-29 08:00:00",13.69,38.14,50.96,195,31.76,47.3,14.12
"2023-04-29 07:00:00",13.71,44.22,50.58,197,31.86,49.42,12.71
"2023-04-29 06:00:00",13.73,55.26,49.38,192.3,30.19,45.18,16.94
"2023-04-29 05:00:00",13.75,49.27,49.67,198.6,27.89,43.77,13.41
"2023-04-29 04:00:00",13.72,46.99,49.85,194.7,28.25,42.36,12.71
"2023-04-29 03:00:00",13.74,44.76,50.08,193.8,21.87,38.83,9.18
"2023-04-29 02:00:00",13.74,39.44,50.72,208,20.65,36.71,9.18
"2023-04-29 01:00:00",13.76,39.88,51.1,197.3,24.54,38.83,12
"2023-04-29 00:00:00",13.77,39.49,51.71,200.3,22.54,39.54,10.59
"2023-04-28 23:00:00",13.76,43.07,51.68,199.6,25.35,42.36,14.83
"2023-04-28 22:00:00",13.75,41.1,51.51,167.1,17.26,31.06,9.18
"2023-04-28 21:00:00",13.75,39.84,51.12,172,15.9,24.71,10.59
"2023-04-28 20:00:00",13.75,39.24,51.03,161.8,14.09,19.77,8.47
"2023-04-28 19:00:00",13.75,33.62,55.07,124,12.17,16.24,7.06
"2023-04-28 18:00:00",13.74,28.79,62.75,127.9,7.774,12,4.942
"2023-04-28 17:00:00",13.75,22.56,68.96,125.8,6.115,10.59,1.412
"2023-04-28 16:00:00",13.76,21.85,66.14,139.3,6.852,14.83,1.412
"2023-04-28 15:00:00",13.76,30.46,56.65,119.6,14.69,24,4.236
"2023-04-28 14:00:00",13.76,31.61,54.63,106.5,16.58,24.71,8.47
"2023-04-28 13:00:00",13.76,34.11,51.75,104.8,21.55,32.48,13.41
"2023-04-28 12:00:00",13.74,35.36,50.8,118.7,18.94,31.06,7.06
"2023-04-28 11:00:00",13.73,37.32,49.77,120.7,19.4,32.48,9.18
"2023-04-28 10:00:00",13.75,34.4,49.82,137.7,25.89,36.01,18.36
"2023-04-28 09:00:00",13.78,32.73,49.64,134.8,29.04,46.6,17.65
"2023-04-28 08:00:00",13.8,31,49.15,126.5,31.45,49.42,16.24
"2023-04-28 07:00:00",13.85,35.19,45.51,116.8,31.19,43.77,16.24
"2023-04-28 06:00:00",13.88,38.84,42.92,118.8,30.6,42.36,21.18
"2023-04-28 05:00:00",13.87,51.79,40.39,101.7,25.83,35.3,14.12
"2023-04-28 04:00:00",13.86,61.4,40.11,108.8,26.11,31.06,18.36
"2023-04-28 03:00:00",13.86,62.71,40.11,107.7,22.51,26.83,17.65
"2023-04-28 02:00:00",13.83,62.22,40.73,100.9,20.67,29.65,14.12
"2023-04-28 01:00:00",13.82,58.11,41.88,90.9,20.78,29.65,12.71
"2023-04-28 00:00:00",13.78,58.9,42.58,82.3,25.2,37.42,15.53
"2023-04-27 23:00:00",13.74,65.65,42.31,88.3,17.34,29.65,9.88
"2023-04-27 22:00:00",13.71,65.25,43.02,84.6,12.91,22.59,7.06
"2023-04-27 21:00:00",13.69,69.56,42.22,116.9,10.68,16.24,5.648
"2023-04-27 20:00:00",13.66,62.23,44.88,85.3,6.242,12,2.118
"2023-04-27 19:00:00",13.63,51.92,51.07,44.15,7.321,11.3,2.118
"2023-04-27 18:00:00",13.62,43.92,57.99,7.605,1.112,4.942,0
"2023-04-27 17:00:00",13.62,33.52,63.42,359.7,0.218,2.824,0
"2023-04-27 16:00:00",13.61,30.28,61.22,217.4,1.034,7.766,0
"2023-04-27 15:00:00",13.6,33.72,55.02,281.8,0.565,7.06,0
"2023-04-27 14:00:00",13.6,31.49,51.29,166.4,3.457,16.24,0
"2023-04-27 13:00:00",13.96,31.06,51.96,134.3,1.81,5.648,0
"2023-04-27 12:00:00",13.99,32.25,49.67,57.56,1.228,5.648,0
"2023-04-27 11:00:00",13.98,36.38,47.83,56.6,2.828,8.47,0
"2023-04-27 10:00:00",13.97,30.4,47.49,27.64,5.193,12,1.412
"2023-04-27 09:00:00",13.97,26.03,46.07,10.07,9.68,19.06,4.942
"2023-04-27 08:00:00",13.96,25.01,43.86,344.3,14.97,19.77,11.3
"2023-04-27 07:00:00",13.95,16.87,41.66,326,14.41,19.77,11.3
"2023-04-27 06:00:00",13.96,16.85,41.21,308.3,14.78,18.36,11.3
"2023-04-27 05:00:00",13.97,23.89,39.14,281.1,14.67,21.18,8.47
"2023-04-27 04:00:00",13.97,69.89,35.67,272.9,17.25,22.59,9.88
"2023-04-27 03:00:00",13.97,100,33.8,280.7,12.77,17.65,7.766
"2023-04-27 02:00:00",13.99,100,34.44,278.9,14.44,20.47,9.18
"2023-04-27 01:00:00",14,96.3,35.38,272.2,21.17,34.59,11.3
"2023-04-27 00:00:00",14.01,100,35.61,272.7,21.49,30.36,8.47
"2023-04-26 23:00:00",14.03,100,35.76,279.7,18.44,26.12,10.59
"2023-04-26 22:00:00",14.04,100,36.12,278,18.4,26.12,11.3
"2023-04-26 21:00:00",14.06,99.7,36.57,281.2,17.31,24.71,9.18
"2023-04-26 20:00:00",14.07,98.4,36.86,279.4,18.7,28.24,9.18
"2023-04-26 19:00:00",14.06,94.6,37.67,274.8,19.02,29.65,7.766
"2023-04-26 18:00:00",14.05,85.9,40.49,276.9,20.43,36.01,6.354
"2023-04-26 17:00:00",14.03,74.23,45.09,272.9,18.47,35.3,5.648
"2023-04-26 16:00:00",14.02,66.9,47.66,270.4,19.63,34.59,7.766
"2023-04-26 15:00:00",14.01,68.59,47.04,288.1,13.33,30.36,5.648
"2023-04-26 14:00:00",14,67.78,46.91,275.3,14.67,33.18,4.942
"2023-04-26 13:00:00",13.97,69.52,45.62,276,15.44,26.12,5.648
"2023-04-26 12:00:00",13.96,64.98,46.06,269.8,16.12,26.83,4.236
"2023-04-26 11:00:00",13.95,65.14,45.05,267.9,13.62,25.42,4.236
"2023-04-26 10:00:00",13.94,63.27,45.18,273.6,12.4,20.47,2.824
"2023-04-26 09:00:00",13.95,64.11,43.15,271.3,15.74,24.71,9.18
"2023-04-26 08:00:00",13.95,64.37,42.54,269.5,20.21,26.83,9.18
"2023-04-26 07:00:00",13.96,62.34,41.8,280.9,17.46,27.53,8.47
"2023-04-26 06:00:00",13.97,67.56,40.22,269.9,13.32,19.06,8.47
"2023-04-26 05:00:00",13.98,65.85,40.64,270.2,13.76,17.65,10.59
"2023-04-26 04:00:00",13.99,61.74,41.38,260.4,10.18,13.41,6.354
"2023-04-26 03:00:00",13.99,66.01,40.16,252.6,10.79,15.53,4.942
"2023-04-26 02:00:00",14,65.82,39.1,267.5,16.7,21.18,12.71
"2023-04-26 01:00:00",14.01,62.27,38.53,273,17.8,21.18,14.12
"2023-04-26 00:00:00",14.03,66.46,37.49,287.4,14.8,18.36,12
"2023-04-25 23:00:00",14.04,64.99,37.93,286,14.85,17.65,12.71
"2023-04-25 22:00:00",14.06,66.62,36.79,293.7,17.73,20.47,15.53
"2023-04-25 21:00:00",14.08,48.15,35.4,295.5,17.15,19.77,14.83
"2023-04-25 20:00:00",14.09,65.85,35.28,287.9,14.79,16.94,12
"2023-04-25 19:00:00",14.08,59.46,37.27,268.1,14.03,19.06,6.354
"2023-04-25 18:00:00",14.08,61.06,39.81,274.5,14.43,18.36,11.3
"2023-04-25 17:00:00",14.09,55.63,40.31,273.3,15.73,20.47,10.59
"2023-04-25 16:00:00",14.07,52.33,40.14,271.1,14.04,19.77,7.06
"2023-04-25 15:00:00",13.78,62.56,38.36,274.2,13.11,19.77,4.942
"2023-04-25 14:00:00",13.6,54.53,37.81,272.1,11.41,15.53,4.942
"2023-04-25 13:00:00",13.57,62.24,36.52,275.7,10.03,14.83,5.648
"2023-04-25 12:00:00",13.56,54.43,34.88,280.9,10.79,15.53,5.648
"2023-04-25 11:00:00",13.58,22.63,34.02,303.1,11.13,18.36,6.354
"2023-04-25 10:00:00",13.56,18.41,31.29,293.2,16.45,18.36,13.41
"2023-04-25 09:00:00",13.55,61.22,27.89,287.6,18.72,22.59,16.24
"2023-04-25 08:00:00",13.55,79.48,26.32,291,20.83,23.3,16.94
"2023-04-25 07:00:00",13.57,86.8,25.16,286.7,19.76,22.59,15.53
"2023-04-25 06:00:00",13.57,95.7,24.46,289.1,17.91,21.18,14.12
"2023-04-25 05:00:00",13.59,97.2,24.56,297,16.25,20.47,10.59
"2023-04-25 04:00:00",13.58,97.6,24.37,277.2,19.19,24.71,14.12
"2023-04-25 03:00:00",13.57,97,24.3,274.6,18.28,24.71,10.59
"2023-04-25 02:00:00",13.58,97.7,24.69,281.5,14.29,21.89,9.18
"2023-04-25 01:00:00",13.54,97.9,25.34,285.6,14.12,18.36,7.06
"2023-04-25 00:00:00",13.57,98.2,25.19,284.3,12.39,16.94,4.942
"2023-04-24 23:00:00",13.58,98.4,26.07,274.2,17.47,24,9.88
"2023-04-24 22:00:00",13.59,98.5,25.85,283.1,15.24,19.77,11.3
"2023-04-24 21:00:00",13.6,98.6,25.95,279.9,17.61,22.59,9.88
"2023-04-24 20:00:00",13.61,98.7,25.69,278.9,19.19,24,12
"2023-04-24 19:00:00",13.63,98.8,25.49,277.3,20.53,25.42,15.53
"2023-04-24 18:00:00",13.64,98.6,26.5,272.3,19.91,28.24,13.41
"2023-04-24 17:00:00",13.64,98.7,27.27,271.5,18.8,27.53,12
"2023-04-24 16:00:00",13.62,97.1,29.83,268,15.46,24,5.648
"2023-04-24 15:00:00",13.62,95.7,30.51,270.2,13.23,21.89,4.942
"2023-04-24 14:00:00",13.6,95.7,30.13,271.2,12.39,20.47,3.53
"2023-04-24 13:00:00",13.61,96.7,30.01,270.2,12.35,19.77,4.942
"2023-04-24 12:00:00",13.59,98.3,30.43,271,11.23,18.36,2.824
"2023-04-24 11:00:00",13.58,98.4,28.63,268.7,13.78,28.95,5.648
"2023-04-24 10:00:00",13.57,97.4,25.87,271.5,17.61,28.95,7.06
"2023-04-24 09:00:00",13.56,97.9,25.44,268.1,18.07,31.77,6.354
"2023-04-24 08:00:00",13.57,98,24.18,269.8,20.57,31.06,9.88
"2023-04-24 07:00:00",13.57,97.8,23.08,267.8,18.58,31.77,7.766
"2023-04-24 06:00:00",13.57,98,22.67,268.6,20.57,34.59,8.47
"2023-04-24 05:00:00",13.58,98.1,22.64,268.1,18.42,31.06,7.06
"2023-04-24 04:00:00",13.59,98.1,22.52,270.3,18.9,29.65,6.354
"2023-04-24 03:00:00",13.58,98.2,22.96,268.6,15.99,28.95,7.06
"2023-04-24 02:00:00",13.59,98.3,23.37,279.2,12.29,21.18,4.236
"2023-04-24 01:00:00",13.59,96.8,24.56,308.9,1.838,9.18,0
"2023-04-24 00:00:00",13.6,96.9,25.52,216.6,3.977,12.71,0
"2023-04-23 23:00:00",13.61,97.2,25.49,210.1,8.43,16.24,1.412
"2023-04-23 22:00:00",13.62,97.2,25.77,208,12.02,19.77,2.824
"2023-04-23 21:00:00",13.62,97,26.18,216.8,8.37,14.12,1.412
"2023-04-23 20:00:00",13.63,97.8,26.2,226,4.389,12.71,0
"2023-04-23 19:00:00",13.63,96.9,27.41,261.1,0.239,3.53,0
"2023-04-23 18:00:00",13.65,94,31.37,273,2.118,9.18,0
"2023-04-23 17:00:00",13.63,96.3,29.85,237.5,5.595,14.12,1.412
"2023-04-23 16:00:00",13.62,89.5,32.65,245.5,8.69,17.65,0
"2023-04-23 15:00:00",13.62,86.6,34.39,223.4,7.489,17.65,2.118
"2023-04-23 14:00:00",13.61,87.3,34.76,205.7,9.68,25.42,0
"2023-04-23 13:00:00",13.62,87.7,35.45,225.1,13.5,28.24,4.942
"2023-04-23 12:00:00",13.62,91.1,33.27,227.8,27.41,39.54,13.41
"2023-04-23 11:00:00",13.6,93.1,34.11,214.8,8.75,28.95,0
"2023-04-23 10:00:00",13.6,92.1,36.35,222.3,5.071,16.24,0
"2023-04-23 09:00:00",13.6,90.2,37.76,202.4,5.883,14.83,0
"2023-04-23 08:00:00",13.58,98.1,34.02,225.9,9.91,17.65,1.412
"2023-04-23 07:00:00",13.58,98,34.5,205.4,9.03,23.3,0.706
"2023-04-23 06:00:00",13.58,99.2,33.6,216,20.75,31.06,9.18
"2023-04-23 05:00:00",13.59,98.4,33.39,202.9,15.44,28.24,3.53
"2023-04-23 04:00:00",13.58,97,33.42,196.3,17.96,31.06,3.53
"2023-04-23 03:00:00",13.59,97.7,33.01,189.9,22.48,33.89,9.18
"2023-04-23 02:00:00",13.59,98.8,32.88,191.1,21.45,37.42,8.47
"2023-04-23 01:00:00",13.6,98.1,33.34,180,20.38,33.89,10.59
"2023-04-23 00:00:00",13.6,99.2,34.58,184.5,22.16,33.89,12
"2023-04-22 23:00:00",13.61,99.2,34.92,170.7,19.22,31.77,8.47
"2023-04-22 22:00:00",13.58,99.2,34.95,174.6,21.58,37.42,9.88
"2023-04-22 21:00:00",13.52,99.3,34.84,183.6,19.85,38.12,7.766
"2023-04-22 20:00:00",13.41,99.3,35.16,180,22.63,33.89,12
"2023-04-22 19:00:00",13.59,97.8,35.58,179.6,18.8,31.06,8.47
"2023-04-22 18:00:00",13.57,93.2,35.81,189.6,15.26,29.65,2.824
"2023-04-22 17:00:00",13.57,91.3,36.31,213.4,13.85,24,5.648
"2023-04-22 16:00:00",13.53,86.9,38.96,196.3,11.54,21.89,2.824
"2023-04-22 15:00:00",13.55,81.9,41.69,188.2,2.351,14.12,0
"2023-04-22 14:00:00",13.52,87.9,39.85,193.7,0.394,3.53,0
"2023-04-22 13:00:00",13.53,85.3,42.73,174.5,0.269,3.53,0
"2023-04-22 12:00:00",13.53,85.6,41.37,166.1,0.118,2.824,0
"2023-04-22 11:00:00",13.52,87.7,38.55,228.1,0.608,4.236,0
"2023-04-22 10:00:00",13.51,91.2,36.27,241,1.847,9.88,0
"2023-04-22 09:00:00",13.5,96.6,33.59,240.6,5.495,13.41,0
"2023-04-22 08:00:00",13.49,98.9,32.87,265.1,8.5,15.53,2.824
"2023-04-22 07:00:00",13.5,100,32.41,272.8,12.24,19.06,5.648
"2023-04-22 06:00:00",13.5,100,31.74,274.4,15.61,21.18,10.59
"2023-04-22 05:00:00",13.49,100,31.27,274,18.68,25.42,11.3
"2023-04-22 04:00:00",13.5,100,30.69,271.1,17.52,26.12,8.47
"2023-04-22 03:00:00",13.51,99.9,30.68,269.1,16.48,25.42,6.354
"2023-04-22 02:00:00",13.52,100,30.53,271.4,19.52,26.83,5.648
"2023-04-22 01:00:00",13.51,99.7,29.76,270.9,19.97,28.95,11.3
"2023-04-22 00:00:00",13.52,98.9,28.8,268.2,18.83,27.53,9.88
"2023-04-21 23:00:00",13.53,98.3,27.11,266.7,13.54,19.06,4.236
"2023-04-21 22:00:00",13.53,97.6,25.78,250.8,2.493,7.766,0
"2023-04-21 21:00:00",13.55,97.4,26.19,267.4,0.551,4.942,0
"2023-04-21 20:00:00",13.54,98.2,27.08,163.7,0.098,2.118,0
"2023-04-21 19:00:00",13.55,97.4,26.74,226.8,0.075,2.824,0
"2023-04-21 18:00:00",13.57,96.6,27.26,254.4,2.62,7.06,0
"2023-04-21 17:00:00",13.59,96.6,27.01,268.7,10.49,19.06,3.53
"2023-04-21 16:00:00",13.59,94.5,28.87,263.9,6.75,15.53,0.706
"2023-04-21 15:00:00",13.67,95,28.37,265.1,10.07,18.36,1.412
"2023-04-21 14:00:00",14.01,93.4,29.68,252.3,4.052,16.24,0
"2023-04-21 13:00:00",13.99,92.2,30.71,258,1.32,8.47,0
"2023-04-21 12:00:00",13.99,95.7,32.62,262.4,0.382,4.942,0
"2023-04-21 11:00:00",13.99,94.5,31.22,257.7,1.09,8.47,0
"2023-04-21 10:00:00",14,95.2,31.06,179.7,1.175,5.648,0
"2023-04-21 09:00:00",13.97,95.5,26.01,257,3.291,10.59,0
"2023-04-21 08:00:00",13.96,95.5,23.79,262.6,8.81,15.53,2.824
"2023-04-21 07:00:00",13.97,95.9,21.36,268.9,10.31,19.06,2.118
"2023-04-21 06:00:00",13.97,96.2,20.15,276.1,16.36,24.71,7.06
"2023-04-21 05:00:00",13.97,96,19.55,275.9,20.05,32.48,10.59
"2023-04-21 04:00:00",13.97,95.9,19.01,277.1,23.48,34.59,15.53
"2023-04-21 03:00:00",13.98,95.6,19.12,277,18.18,27.53,10.59
"2023-04-21 02:00:00",13.98,96,19.95,271.3,12.73,20.47,4.942
"2023-04-21 01:00:00",13.99,96.5,20.77,271.6,12.78,22.59,5.648
"2023-04-21 00:00:00",14,96.9,22.14,266.5,9.95,20.47,3.53
"2023-04-20 23:00:00",14.01,96.8,22.69,250.2,8.45,22.59,1.412
"2023-04-20 22:00:00",14.02,96.4,23.06,242,10.18,30.36,2.824
"2023-04-20 21:00:00",14.02,97.9,24.45,218,13.05,26.12,5.648
"2023-04-20 20:00:00",14.02,97.9,24.39,218.8,16.78,29.65,9.18
"2023-04-20 19:00:00",14.03,98,24.51,221.8,19.12,35.3,4.942
"2023-04-20 18:00:00",14.03,98,24.59,207.2,23.37,49.42,7.766
"2023-04-20 17:00:00",14.03,97.3,23.51,199,40.4,64.25,16.24
"2023-04-20 16:00:00",14.02,97.1,22.97,194.3,44.79,69.19,21.89
"2023-04-20 15:00:00",14.02,97.5,23.6,188.5,42.59,62.83,24
"2023-04-20 14:00:00",14.01,96.3,23.1,172,32.63,50.13,15.53
"2023-04-20 13:00:00",14,95,23.27,162.9,30.31,46.6,11.3
"2023-04-20 12:00:00",13.99,94.4,23.64,157.9,22.33,37.42,11.3
"2023-04-20 11:00:00",13.99,94.5,20.64,178.6,27.1,42.36,9.88
"2023-04-20 10:00:00",13.97,92.5,21.23,166.7,30.25,42.36,12
"2023-04-20 09:00:00",13.96,92,21.13,172.5,28.02,39.54,14.83
"2023-04-20 08:00:00",13.96,92.7,20.87,167.5,23.73,29.65,16.24
"2023-04-20 07:00:00",13.95,92.7,20.81,160,16.12,26.83,8.47
"2023-04-20 06:00:00",13.87,93.5,17.63,169.2,12.25,18.36,7.06
"2023-04-20 05:00:00",13.66,93.3,15.25,188.5,9.31,14.12,4.236
"2023-04-20 04:00:00",13.91,94,15.39,214.7,12.71,20.47,5.648
"2023-04-20 03:00:00",13.92,93.6,13.98,229,8.08,13.41,4.236
"2023-04-20 02:00:00",13.93,94.3,15.35,245.4,8.12,14.83,4.942
